,timestamp_ns,pres_mb
14121,1668473100000000000,1002.2999877929688
14122,1668473400000000000,1002.1749877929688
14123,1668473700000000000,1002.0499877929688
14124,1668474000000000000,1001.9249877929688
14125,1668474300000000000,1001.7999877929688
14126,1668474600000000000,1001.7083231608073
14127,1668474900000000000,1001.6166585286459
14128,1668475200000000000,1001.5249938964844
14129,1668475500000000000,1001.4333292643229
14130,1668475800000000000,1001.3416646321615
14131,1668476100000000000,1001.25
14132,1668476400000000000,1001.1583353678385
14133,1668476700000000000,1001.0666707356771
14134,1668477000000000000,1000.9750061035156
14135,1668477300000000000,1000.8833414713541
14136,1668477600000000000,1000.7916768391927
14137,1668477900000000000,1000.7000122070312
14138,1668478200000000000,1000.6181918057529
14139,1668478500000000000,1000.5363714044744
14140,1668478800000000000,1000.454551003196
14141,1668479100000000000,1000.3727306019176
14142,1668479400000000000,1000.2909102006392
14143,1668479700000000000,1000.2090897993608
14144,1668480000000000000,1000.1272693980824
14145,1668480300000000000,1000.045448996804
14146,1668480600000000000,999.9636285955256
14147,1668480900000000000,999.8818081942471
14148,1668481200000000000,999.7999877929688
14149,1668481500000000000,999.6922983022837
14150,1668481800000000000,999.5846088115985
14151,1668482100000000000,999.4769193209135
14152,1668482400000000000,999.3692298302284
14153,1668482700000000000,999.2615403395432
14154,1668483000000000000,999.1538508488582
14155,1668483300000000000,999.0461613581731
14156,1668483600000000000,998.938471867488
14157,1668483900000000000,998.8307823768029
14158,1668484200000000000,998.7230928861178
14159,1668484500000000000,998.6154033954327
14160,1668484800000000000,998.5077139047476
14161,1668485100000000000,998.4000244140625
14162,1668485400000000000,998.3333536783854
14163,1668485700000000000,998.2666829427084
14164,1668486000000000000,998.2000122070312
14165,1668486300000000000,998.1333414713541
14166,1668486600000000000,998.0666707356771
14167,1668486900000000000,998.0
14168,1668487200000000000,997.9333292643229
14169,1668487500000000000,997.8666585286459
14170,1668487800000000000,997.7999877929688
14171,1668488100000000000,997.7333170572916
14172,1668488400000000000,997.6666463216146
14173,1668488700000000000,997.5999755859375
14174,1668489000000000000,997.4583129882812
14175,1668489300000000000,997.316650390625
14176,1668489600000000000,997.1749877929688
14177,1668489900000000000,997.0333251953125
14178,1668490200000000000,996.8916625976562
14179,1668490500000000000,996.75
14180,1668490800000000000,996.6083374023438
14181,1668491100000000000,996.4666748046875
14182,1668491400000000000,996.3250122070312
14183,1668491700000000000,996.183349609375
14184,1668492000000000000,996.0416870117188
14185,1668492300000000000,995.9000244140625
14186,1668492600000000000,995.8333536783854
14187,1668492900000000000,995.7666829427084
14188,1668493200000000000,995.7000122070312
14189,1668493500000000000,995.6333414713541
14190,1668493800000000000,995.5666707356771
14191,1668494100000000000,995.5
14192,1668494400000000000,995.4333292643229
14193,1668494700000000000,995.3666585286459
14194,1668495000000000000,995.2999877929688
14195,1668495300000000000,995.2333170572916
14196,1668495600000000000,995.1666463216146
14197,1668495900000000000,995.0999755859375
14198,1668496200000000000,995.0583089192709
14199,1668496500000000000,995.0166422526041
14200,1668496800000000000,994.9749755859375
14201,1668497100000000000,994.9333089192709
14202,1668497400000000000,994.8916422526041
14203,1668497700000000000,994.8499755859375
14204,1668498000000000000,994.8083089192709
14205,1668498300000000000,994.7666422526041
14206,1668498600000000000,994.7249755859375
14207,1668498900000000000,994.6833089192709
14208,1668499200000000000,994.6416422526041
14209,1668499500000000000,994.5999755859375
14210,1668499800000000000,994.5333099365234
14211,1668500100000000000,994.4666442871094
14212,1668500400000000000,994.3999786376953
14213,1668500700000000000,994.3333129882812
14214,1668501000000000000,994.2666473388672
14215,1668501300000000000,994.1999816894531
14216,1668501600000000000,994.1333160400391
14217,1668501900000000000,994.066650390625
14218,1668502200000000000,993.9999847412109
14219,1668502500000000000,993.9333190917969
14220,1668502800000000000,993.8666534423828
14221,1668503100000000000,993.7999877929688
14222,1668503400000000000,993.7083231608073
14223,1668503700000000000,993.6166585286459
14224,1668504000000000000,993.5249938964844
14225,1668504300000000000,993.4333292643229
14226,1668504600000000000,993.3416646321615
14227,1668504900000000000,993.25
14228,1668505200000000000,993.1583353678385
14229,1668505500000000000,993.0666707356771
14230,1668505800000000000,992.9750061035156
14231,1668506100000000000,992.8833414713541
14232,1668506400000000000,992.7916768391927
14233,1668506700000000000,992.7000122070312
14234,1668507000000000000,992.6000111897787
14235,1668507300000000000,992.500010172526
14236,1668507600000000000,992.4000091552734
14237,1668507900000000000,992.3000081380209
14238,1668508200000000000,992.2000071207682
14239,1668508500000000000,992.1000061035156
14240,1668508800000000000,992.0000050862631
14241,1668509100000000000,991.9000040690104
14242,1668509400000000000,991.8000030517578
14243,1668509700000000000,991.7000020345052
14244,1668510000000000000,991.6000010172526
14245,1668510300000000000,991.5
14246,1668510600000000000,991.5
14247,1668510900000000000,991.5
14248,1668511200000000000,991.5
14249,1668511500000000000,991.5
14250,1668511800000000000,991.5
14251,1668512100000000000,991.5
14252,1668512400000000000,991.5
14253,1668512700000000000,991.5
14254,1668513000000000000,991.5
14255,1668513300000000000,991.5
14256,1668513600000000000,991.5
14257,1668513900000000000,991.5
14258,1668514200000000000,991.5416666666666
14259,1668514500000000000,991.5833333333334
14260,1668514800000000000,991.625
14261,1668515100000000000,991.6666666666666
14262,1668515400000000000,991.7083333333334
14263,1668515700000000000,991.75
14264,1668516000000000000,991.7916666666666
14265,1668516300000000000,991.8333333333334
14266,1668516600000000000,991.875
14267,1668516900000000000,991.9166666666666
14268,1668517200000000000,991.9583333333334
14269,1668517500000000000,992.0
14270,1668517800000000000,991.9916687011719
14271,1668518100000000000,991.9833374023438
14272,1668518400000000000,991.9750061035156
14273,1668518700000000000,991.9666748046875
14274,1668519000000000000,991.9583435058594
14275,1668519300000000000,991.9500122070312
14276,1668519600000000000,991.9416809082031
14277,1668519900000000000,991.933349609375
14278,1668520200000000000,991.9250183105469
14279,1668520500000000000,991.9166870117188
14280,1668520800000000000,991.9083557128906
14281,1668521100000000000,991.9000244140625
14282,1668521400000000000,991.9250233968099
14283,1668521700000000000,991.9500223795573
14284,1668522000000000000,991.9750213623047
14285,1668522300000000000,992.0000203450521
14286,1668522600000000000,992.0250193277994
14287,1668522900000000000,992.0500183105469
14288,1668523200000000000,992.0750172932943
14289,1668523500000000000,992.1000162760416
14290,1668523800000000000,992.1250152587891
14291,1668524100000000000,992.1500142415365
14292,1668524400000000000,992.1750132242838
14293,1668524700000000000,992.2000122070312
14294,1668525000000000000,992.1833445231119
14295,1668525300000000000,992.1666768391927
14296,1668525600000000000,992.1500091552734
14297,1668525900000000000,992.1333414713541
14298,1668526200000000000,992.1166737874349
14299,1668526500000000000,992.1000061035156
14300,1668526800000000000,992.0833384195963
14301,1668527100000000000,992.0666707356771
14302,1668527400000000000,992.0500030517578
14303,1668527700000000000,992.0333353678385
14304,1668528000000000000,992.0166676839193
14305,1668528300000000000,992.0
14306,1668528600000000000,991.9750010172526
14307,1668528900000000000,991.9500020345052
14308,1668529200000000000,991.9250030517578
14309,1668529500000000000,991.9000040690104
14310,1668529800000000000,991.8750050862631
14311,1668530100000000000,991.8500061035156
14312,1668530400000000000,991.8250071207682
14313,1668530700000000000,991.8000081380209
14314,1668531000000000000,991.7750091552734
14315,1668531300000000000,991.750010172526
14316,1668531600000000000,991.7250111897787
14317,1668531900000000000,991.7000122070312
14318,1668532200000000000,991.7166798909506
14319,1668532500000000000,991.7333475748698
14320,1668532800000000000,991.7500152587891
14321,1668533100000000000,991.7666829427084
14322,1668533400000000000,991.7833506266276
14323,1668533700000000000,991.8000183105469
14324,1668534000000000000,991.8166859944662
14325,1668534300000000000,991.8333536783854
14326,1668534600000000000,991.8500213623047
14327,1668534900000000000,991.866689046224
14328,1668535200000000000,991.8833567301432
14329,1668535500000000000,991.9000244140625
14330,1668535800000000000,991.9250233968099
14331,1668536100000000000,991.9500223795573
14332,1668536400000000000,991.9750213623047
14333,1668536700000000000,992.0000203450521
14334,1668537000000000000,992.0250193277994
14335,1668537300000000000,992.0500183105469
14336,1668537600000000000,992.0750172932943
14337,1668537900000000000,992.1000162760416
14338,1668538200000000000,992.1250152587891
14339,1668538500000000000,992.1500142415365
14340,1668538800000000000,992.1750132242838
14341,1668539100000000000,992.2000122070312
14342,1668539400000000000,992.2250111897787
14343,1668539700000000000,992.250010172526
14344,1668540000000000000,992.2750091552734
14345,1668540300000000000,992.3000081380209
14346,1668540600000000000,992.3250071207682
14347,1668540900000000000,992.3500061035156
14348,1668541200000000000,992.3750050862631
14349,1668541500000000000,992.4000040690104
14350,1668541800000000000,992.4250030517578
14351,1668542100000000000,992.4500020345052
14352,1668542400000000000,992.4750010172526
14353,1668542700000000000,992.5
14354,1668543000000000000,992.4916687011719
14355,1668543300000000000,992.4833374023438
14356,1668543600000000000,992.4750061035156
14357,1668543900000000000,992.4666748046875
14358,1668544200000000000,992.4583435058594
14359,1668544500000000000,992.4500122070312
14360,1668544800000000000,992.4416809082031
14361,1668545100000000000,992.433349609375
14362,1668545400000000000,992.4250183105469
14363,1668545700000000000,992.4166870117188
14364,1668546000000000000,992.4083557128906
14365,1668546300000000000,992.4000244140625
14366,1668546600000000000,992.4250233968099
14367,1668546900000000000,992.4500223795573
14368,1668547200000000000,992.4750213623047
14369,1668547500000000000,992.5000203450521
14370,1668547800000000000,992.5250193277994
14371,1668548100000000000,992.5500183105469
14372,1668548400000000000,992.5750172932943
14373,1668548700000000000,992.6000162760416
14374,1668549000000000000,992.6250152587891
14375,1668549300000000000,992.6500142415365
14376,1668549600000000000,992.6750132242838
14377,1668549900000000000,992.7000122070312
14378,1668550200000000000,992.6916758219401
14379,1668550500000000000,992.683339436849
14380,1668550800000000000,992.6750030517578
14381,1668551100000000000,992.6666666666666
14382,1668551400000000000,992.6583302815756
14383,1668551700000000000,992.6499938964844
14384,1668552000000000000,992.6416575113932
14385,1668552300000000000,992.6333211263021
14386,1668552600000000000,992.6249847412109
14387,1668552900000000000,992.6166483561198
14388,1668553200000000000,992.6083119710287
14389,1668553500000000000,992.5999755859375
14390,1668553800000000000,992.5583089192709
14391,1668554100000000000,992.5166422526041
14392,1668554400000000000,992.4749755859375
14393,1668554700000000000,992.4333089192709
14394,1668555000000000000,992.3916422526041
14395,1668555300000000000,992.3499755859375
14396,1668555600000000000,992.3083089192709
14397,1668555900000000000,992.2666422526041
14398,1668556200000000000,992.2249755859375
14399,1668556500000000000,992.1833089192709
14400,1668556800000000000,992.1416422526041
14401,1668557100000000000,992.0999755859375
14402,1668557400000000000,992.0916442871094
14403,1668557700000000000,992.0833129882812
14404,1668558000000000000,992.0749816894531
14405,1668558300000000000,992.066650390625
14406,1668558600000000000,992.0583190917969
14407,1668558900000000000,992.0499877929688
14408,1668559200000000000,992.0416564941406
14409,1668559500000000000,992.0333251953125
14410,1668559800000000000,992.0249938964844
14411,1668560100000000000,992.0166625976562
14412,1668560400000000000,992.0083312988281
14413,1668560700000000000,992.0
14414,1668561000000000000,991.9916687011719
14415,1668561300000000000,991.9833374023438
14416,1668561600000000000,991.9750061035156
14417,1668561900000000000,991.9666748046875
14418,1668562200000000000,991.9583435058594
14419,1668562500000000000,991.9500122070312
14420,1668562800000000000,991.9416809082031
14421,1668563100000000000,991.933349609375
14422,1668563400000000000,991.9250183105469
14423,1668563700000000000,991.9166870117188
14424,1668564000000000000,991.9083557128906
14425,1668564300000000000,991.9000244140625
14426,1668564600000000000,991.836386940696
14427,1668564900000000000,991.7727494673295
14428,1668565200000000000,991.7091119939631
14429,1668565500000000000,991.6454745205966
14430,1668565800000000000,991.5818370472301
14431,1668566100000000000,991.5181995738636
14432,1668566400000000000,991.4545621004971
14433,1668566700000000000,991.3909246271306
14434,1668567000000000000,991.3272871537642
14435,1668567300000000000,991.2636496803977
14436,1668567600000000000,991.2000122070312
14437,1668567900000000000,991.1615506685697
