,timestamp_ns,temp_dc
12783,1668071700000000000,18.333333333333332
12784,1668072000000000000,18.0
12785,1668072300000000000,17.666666666666668
12786,1668072600000000000,17.333333333333332
12787,1668072900000000000,17.0
12788,1668073200000000000,16.666666666666668
12789,1668073500000000000,16.333333333333332
12790,1668073800000000000,16.0
12791,1668074100000000000,15.666666666666668
12792,1668074400000000000,15.333333333333334
12793,1668074700000000000,15.0
12794,1668075000000000000,15.333333333333334
12795,1668075300000000000,15.666666666666666
12796,1668075600000000000,16.0
12797,1668075900000000000,16.333333333333332
12798,1668076200000000000,16.666666666666668
12799,1668076500000000000,17.0
12800,1668076800000000000,17.333333333333332
12801,1668077100000000000,17.666666666666668
12802,1668077400000000000,18.0
12803,1668077700000000000,18.333333333333332
12804,1668078000000000000,18.666666666666668
12805,1668078300000000000,19.0
12806,1668078600000000000,19.0
12807,1668078900000000000,19.0
12808,1668079200000000000,19.0
12809,1668079500000000000,19.0
12810,1668079800000000000,19.0
12811,1668080100000000000,19.0
12812,1668080400000000000,19.0
12813,1668080700000000000,19.0
12814,1668081000000000000,19.0
12815,1668081300000000000,19.0
12816,1668081600000000000,19.0
12817,1668081900000000000,19.0
12818,1668082200000000000,19.0
12819,1668082500000000000,19.0
12820,1668082800000000000,19.0
12821,1668083100000000000,19.0
12822,1668083400000000000,19.0
12823,1668083700000000000,19.0
12824,1668084000000000000,19.0
12825,1668084300000000000,19.0
12826,1668084600000000000,19.0
12827,1668084900000000000,19.0
12828,1668085200000000000,19.0
12829,1668085500000000000,19.0
12830,1668085800000000000,18.666666666666668
12831,1668086100000000000,18.333333333333332
12832,1668086400000000000,18.0
12833,1668086700000000000,17.666666666666668
12834,1668087000000000000,17.333333333333332
12835,1668087300000000000,17.0
12836,1668087600000000000,16.666666666666668
12837,1668087900000000000,16.333333333333332
12838,1668088200000000000,16.0
12839,1668088500000000000,15.666666666666668
12840,1668088800000000000,15.333333333333334
12841,1668089100000000000,15.0
12842,1668089400000000000,15.333333333333334
12843,1668089700000000000,15.666666666666666
12844,1668090000000000000,16.0
12845,1668090300000000000,16.333333333333332
12846,1668090600000000000,16.666666666666668
12847,1668090900000000000,17.0
12848,1668091200000000000,17.333333333333332
12849,1668091500000000000,17.666666666666668
12850,1668091800000000000,18.0
12851,1668092100000000000,18.333333333333332
12852,1668092400000000000,18.666666666666668
12853,1668092700000000000,19.0
12854,1668093000000000000,18.666666666666668
12855,1668093300000000000,18.333333333333332
12856,1668093600000000000,18.0
12857,1668093900000000000,17.666666666666668
12858,1668094200000000000,17.333333333333332
12859,1668094500000000000,17.0
12860,1668094800000000000,16.666666666666668
12861,1668095100000000000,16.333333333333332
12862,1668095400000000000,16.0
12863,1668095700000000000,15.666666666666668
12864,1668096000000000000,15.333333333333334
12865,1668096300000000000,15.0
12866,1668096600000000000,15.333333333333334
12867,1668096900000000000,15.666666666666666
12868,1668097200000000000,16.0
12869,1668097500000000000,16.333333333333332
12870,1668097800000000000,16.666666666666668
12871,1668098100000000000,17.0
12872,1668098400000000000,17.333333333333332
12873,1668098700000000000,17.666666666666668
12874,1668099000000000000,18.0
12875,1668099300000000000,18.333333333333332
12876,1668099600000000000,18.666666666666668
12877,1668099900000000000,19.0
12878,1668100200000000000,19.0
12879,1668100500000000000,19.0
12880,1668100800000000000,19.0
12881,1668101100000000000,19.0
12882,1668101400000000000,19.0
12883,1668101700000000000,19.0
12884,1668102000000000000,19.0
12885,1668102300000000000,19.0
12886,1668102600000000000,19.0
12887,1668102900000000000,19.0
12888,1668103200000000000,19.0
12889,1668103500000000000,19.0
12890,1668103800000000000,19.0
12891,1668104100000000000,19.0
12892,1668104400000000000,19.0
12893,1668104700000000000,19.0
12894,1668105000000000000,19.0
12895,1668105300000000000,19.0
12896,1668105600000000000,19.0
12897,1668105900000000000,19.0
12898,1668106200000000000,19.0
12899,1668106500000000000,19.0
12900,1668106800000000000,19.0
12901,1668107100000000000,19.0
12902,1668107400000000000,19.0
12903,1668107700000000000,19.0
12904,1668108000000000000,19.0
12905,1668108300000000000,19.0
12906,1668108600000000000,19.0
12907,1668108900000000000,19.0
12908,1668109200000000000,19.0
12909,1668109500000000000,19.0
12910,1668109800000000000,19.0
12911,1668110100000000000,19.0
12912,1668110400000000000,19.0
12913,1668110700000000000,19.0
12914,1668111000000000000,19.0
12915,1668111300000000000,19.0
12916,1668111600000000000,19.0
12917,1668111900000000000,19.0
12918,1668112200000000000,19.0
12919,1668112500000000000,19.0
12920,1668112800000000000,19.0
12921,1668113100000000000,19.0
12922,1668113400000000000,19.0
12923,1668113700000000000,19.0
12924,1668114000000000000,19.0
12925,1668114300000000000,19.0
12926,1668114600000000000,18.75
12927,1668114900000000000,18.5
12928,1668115200000000000,18.25
12929,1668115500000000000,18.0
12930,1668115800000000000,17.75
12931,1668116100000000000,17.5
12932,1668116400000000000,17.25
12933,1668116700000000000,17.0
12934,1668117000000000000,16.75
12935,1668117300000000000,16.5
12936,1668117600000000000,16.25
12937,1668117900000000000,16.0
12938,1668118200000000000,16.25
12939,1668118500000000000,16.5
12940,1668118800000000000,16.75
12941,1668119100000000000,17.0
12942,1668119400000000000,17.25
12943,1668119700000000000,17.5
12944,1668120000000000000,17.75
12945,1668120300000000000,18.0
12946,1668120600000000000,18.25
12947,1668120900000000000,18.5
12948,1668121200000000000,18.75
12949,1668121500000000000,19.0
12950,1668121800000000000,19.0
12951,1668122100000000000,19.0
12952,1668122400000000000,19.0
12953,1668122700000000000,19.0
12954,1668123000000000000,19.0
12955,1668123300000000000,19.0
12956,1668123600000000000,19.0
12957,1668123900000000000,19.0
12958,1668124200000000000,19.0
12959,1668124500000000000,19.0
12960,1668124800000000000,19.0
12961,1668125100000000000,19.0
12962,1668125400000000000,19.0
12963,1668125700000000000,19.0
12964,1668126000000000000,19.0
12965,1668126300000000000,19.0
12966,1668126600000000000,19.0
12967,1668126900000000000,19.0
12968,1668127200000000000,19.0
12969,1668127500000000000,19.0
12970,1668127800000000000,19.0
12971,1668128100000000000,19.0
12972,1668128400000000000,19.0
12973,1668128700000000000,19.0
12974,1668129000000000000,19.0
12975,1668129300000000000,19.0
12976,1668129600000000000,19.0
12977,1668129900000000000,19.0
12978,1668130200000000000,19.0
12979,1668130500000000000,19.0
12980,1668130800000000000,19.0
12981,1668131100000000000,19.0
12982,1668131400000000000,19.0
12983,1668131700000000000,19.0
12984,1668132000000000000,19.0
12985,1668132300000000000,19.0
12986,1668132600000000000,19.0
12987,1668132900000000000,19.0
12988,1668133200000000000,19.0
12989,1668133500000000000,19.0
12990,1668133800000000000,19.0
12991,1668134100000000000,19.0
12992,1668134400000000000,19.0
12993,1668134700000000000,19.0
12994,1668135000000000000,19.0
12995,1668135300000000000,19.0
12996,1668135600000000000,19.0
12997,1668135900000000000,19.0
12998,1668136200000000000,19.0
12999,1668136500000000000,19.0
13000,1668136800000000000,19.0
13001,1668137100000000000,19.0
13002,1668137400000000000,19.0
13003,1668137700000000000,19.0
13004,1668138000000000000,19.0
13005,1668138300000000000,19.0
13006,1668138600000000000,19.0
13007,1668138900000000000,19.0
13008,1668139200000000000,19.0
13009,1668139500000000000,19.0
13010,1668139800000000000,19.0
13011,1668140100000000000,19.0
13012,1668140400000000000,19.0
13013,1668140700000000000,19.0
13014,1668141000000000000,19.0
13015,1668141300000000000,19.0
13016,1668141600000000000,19.0
13017,1668141900000000000,19.0
13018,1668142200000000000,19.0
13019,1668142500000000000,19.0
13020,1668142800000000000,19.0
13021,1668143100000000000,19.0
13022,1668143400000000000,19.0
13023,1668143700000000000,19.0
13024,1668144000000000000,19.0
13025,1668144300000000000,19.0
13026,1668144600000000000,19.0
13027,1668144900000000000,19.0
13028,1668145200000000000,19.0
13029,1668145500000000000,19.0
13030,1668145800000000000,19.0
13031,1668146100000000000,19.0
13032,1668146400000000000,19.0
13033,1668146700000000000,19.0
13034,1668147000000000000,18.666666666666668
13035,1668147300000000000,18.333333333333332
13036,1668147600000000000,18.0
13037,1668147900000000000,17.666666666666668
13038,1668148200000000000,17.333333333333332
13039,1668148500000000000,17.0
13040,1668148800000000000,16.666666666666668
13041,1668149100000000000,16.333333333333332
13042,1668149400000000000,16.0
13043,1668149700000000000,15.666666666666668
13044,1668150000000000000,15.333333333333334
13045,1668150300000000000,15.0
13046,1668150600000000000,15.333333333333334
13047,1668150900000000000,15.666666666666666
13048,1668151200000000000,16.0
13049,1668151500000000000,16.333333333333332
13050,1668151800000000000,16.666666666666668
13051,1668152100000000000,17.0
13052,1668152400000000000,17.333333333333332
13053,1668152700000000000,17.666666666666668
13054,1668153000000000000,18.0
13055,1668153300000000000,18.333333333333332
13056,1668153600000000000,18.666666666666668
13057,1668153900000000000,19.0
13058,1668154200000000000,19.0
13059,1668154500000000000,19.0
13060,1668154800000000000,19.0
13061,1668155100000000000,19.0
13062,1668155400000000000,19.0
13063,1668155700000000000,19.0
13064,1668156000000000000,19.0
13065,1668156300000000000,19.0
13066,1668156600000000000,19.0
13067,1668156900000000000,19.0
13068,1668157200000000000,19.0
13069,1668157500000000000,19.0
13070,1668157800000000000,19.0
13071,1668158100000000000,19.0
13072,1668158400000000000,19.0
13073,1668158700000000000,19.0
13074,1668159000000000000,19.0
13075,1668159300000000000,19.0
13076,1668159600000000000,19.0
13077,1668159900000000000,19.0
13078,1668160200000000000,19.0
13079,1668160500000000000,19.0
13080,1668160800000000000,19.0
13081,1668161100000000000,19.0
13082,1668161400000000000,19.0
13083,1668161700000000000,19.0
13084,1668162000000000000,19.0
13085,1668162300000000000,19.0
13086,1668162600000000000,19.0
13087,1668162900000000000,19.0
13088,1668163200000000000,19.0
13089,1668163500000000000,19.0
13090,1668163800000000000,19.0
13091,1668164100000000000,19.0
13092,1668164400000000000,19.0
13093,1668164700000000000,19.0
13094,1668165000000000000,19.0
13095,1668165300000000000,19.0
13096,1668165600000000000,19.0
13097,1668165900000000000,19.0
13098,1668166200000000000,19.0
13099,1668166500000000000,19.0
13100,1668166800000000000,19.0
13101,1668167100000000000,19.0
13102,1668167400000000000,19.0
13103,1668167700000000000,19.0
13104,1668168000000000000,19.0
13105,1668168300000000000,19.0
13106,1668168600000000000,19.0
13107,1668168900000000000,19.0
13108,1668169200000000000,19.0
13109,1668169500000000000,19.0
13110,1668169800000000000,19.0
13111,1668170100000000000,19.0
13112,1668170400000000000,19.0
13113,1668170700000000000,19.0
13114,1668171000000000000,19.0
13115,1668171300000000000,19.0
13116,1668171600000000000,19.0
13117,1668171900000000000,19.0
13118,1668172200000000000,19.0
13119,1668172500000000000,19.0
13120,1668172800000000000,19.0
13121,1668173100000000000,19.0
13122,1668173400000000000,19.0
13123,1668173700000000000,19.0
13124,1668174000000000000,19.0
13125,1668174300000000000,19.0
13126,1668174600000000000,19.0
13127,1668174900000000000,19.0
13128,1668175200000000000,19.0
13129,1668175500000000000,19.0
13130,1668175800000000000,19.0
13131,1668176100000000000,19.0
13132,1668176400000000000,19.0
13133,1668176700000000000,19.0
13134,1668177000000000000,19.0
13135,1668177300000000000,19.0
13136,1668177600000000000,19.0
13137,1668177900000000000,19.0
13138,1668178200000000000,19.0
13139,1668178500000000000,19.0
13140,1668178800000000000,19.0
13141,1668179100000000000,19.0
13142,1668179400000000000,19.0
13143,1668179700000000000,19.0
13144,1668180000000000000,19.0
13145,1668180300000000000,19.0
13146,1668180600000000000,19.0
13147,1668180900000000000,19.0
13148,1668181200000000000,19.0
13149,1668181500000000000,19.0
13150,1668181800000000000,19.0
13151,1668182100000000000,19.0
13152,1668182400000000000,19.0
13153,1668182700000000000,19.0
13154,1668183000000000000,19.0
13155,1668183300000000000,19.0
13156,1668183600000000000,19.0
13157,1668183900000000000,19.0
13158,1668184200000000000,19.0
13159,1668184500000000000,19.0
13160,1668184800000000000,19.0
13161,1668185100000000000,19.0
13162,1668185400000000000,19.0
13163,1668185700000000000,19.0
13164,1668186000000000000,19.0
13165,1668186300000000000,19.0
13166,1668186600000000000,19.0
13167,1668186900000000000,19.0
13168,1668187200000000000,19.0
13169,1668187500000000000,19.0
13170,1668187800000000000,19.0
13171,1668188100000000000,19.0
13172,1668188400000000000,19.0
13173,1668188700000000000,19.0
13174,1668189000000000000,19.0
13175,1668189300000000000,19.0
13176,1668189600000000000,19.0
13177,1668189900000000000,19.0
13178,1668190200000000000,18.583333333333332
13179,1668190500000000000,18.166666666666668
13180,1668190800000000000,17.75
13181,1668191100000000000,17.333333333333332
13182,1668191400000000000,16.916666666666668
13183,1668191700000000000,16.5
13184,1668192000000000000,16.083333333333332
13185,1668192300000000000,15.666666666666666
13186,1668192600000000000,15.25
13187,1668192900000000000,14.833333333333332
13188,1668193200000000000,14.416666666666666
13189,1668193500000000000,14.0
13190,1668193800000000000,14.416666666666666
13191,1668194100000000000,14.833333333333334
13192,1668194400000000000,15.25
13193,1668194700000000000,15.666666666666666
13194,1668195000000000000,16.083333333333332
13195,1668195300000000000,16.5
13196,1668195600000000000,16.916666666666668
13197,1668195900000000000,17.333333333333332
13198,1668196200000000000,17.75
13199,1668196500000000000,18.166666666666668
13200,1668196800000000000,18.583333333333336
13201,1668197100000000000,19.0
13202,1668197400000000000,19.0
13203,1668197700000000000,19.0
13204,1668198000000000000,19.0
13205,1668198300000000000,19.0
13206,1668198600000000000,19.0
13207,1668198900000000000,19.0
13208,1668199200000000000,19.0
13209,1668199500000000000,19.0
13210,1668199800000000000,19.0
13211,1668200100000000000,19.0
13212,1668200400000000000,19.0
13213,1668200700000000000,19.0
13214,1668201000000000000,19.0
13215,1668201300000000000,19.0
13216,1668201600000000000,19.0
13217,1668201900000000000,19.0
13218,1668202200000000000,19.0
13219,1668202500000000000,19.0
13220,1668202800000000000,19.0
13221,1668203100000000000,19.0
13222,1668203400000000000,19.0
13223,1668203700000000000,19.0
